#redshift 	 LCOprime 
0.32323	30204710792.0
0.32363	30282615862.9
0.32403	30360625643.2
0.32443	30438740139.6
0.32483	30516959358.9
0.32523	30595283307.6
0.32563	30673711992.2
0.32603	30752245419.4
0.32643	30830883595.6
0.32683	30909626527.3
0.32723	30988474220.9
0.32763	31067426682.7
0.32803	31146483919.0
0.32843	31225645936.3
0.32883	31304912740.6
0.32923	31384284338.3
0.32963	31463760735.4
0.33003	31543341938.1
0.33043	31623027952.4
0.33083	31702818784.5
0.33123	31782714440.2
0.33163	31862714925.6
0.33203	31942820246.6
0.33243	32023030409.0
0.33283	32103345418.7
0.33323	32183765281.4
0.33363	32264290002.9
0.33403	32344919589.0
0.33443	32425654045.2
0.33483	32506493377.3
0.33523	32587437590.7
0.33563	32668486691.1
0.33603	32749640683.9
0.33643	32830899574.7
0.33683	32912263368.8
0.33723	32993732071.6
0.33763	33075305688.4
0.33803	33156984224.7
0.33843	33238767685.6
0.33883	33320656076.3
0.33923	33402649402.1
0.33963	33484747668.0
0.34003	33566950879.2
0.34043	33649259040.8
0.34083	33731672157.7
0.34123	33814190235.0
0.34163	33896813277.5
0.34203	33979541290.2
0.34243	34062374278.0
0.34283	34145312245.7
0.34323	34228355198.0
0.34363	34311503139.7
0.34403	34394756075.5
0.34443	34478114010.1
0.34483	34561576948.0
0.34523	34645144894.0
0.34563	34728817852.4
0.34603	34812595827.9
0.34643	34896478824.8
0.34683	34980466847.7
0.34723	35064559900.8
0.34763	35148757988.6
0.34803	35233061115.4
0.34843	35317469285.4
0.34883	35401982502.8
0.34923	35486600771.9
0.34963	35571324096.8
0.35004	35656152481.6
0.35044	35741085930.4
0.35084	35826124447.2
0.35124	35911268036.0
0.35164	35996516700.8
0.35204	36081870445.5
0.35244	36167329274.0
0.35284	36252893190.1
0.35324	36338562197.6
0.35364	36424336300.3
0.35404	36510215501.9
0.35444	36596199806.1
0.35484	36682289216.5
0.35524	36768483736.9
0.35564	36854783370.6
0.35604	36941188121.3
0.35644	37027697992.5
0.35684	37114312987.5
0.35724	37201033110.0
0.35764	37287858363.1
0.35804	37374788750.3
0.35844	37461824274.9
0.35884	37548964940.1
0.35924	37636210749.1
0.35964	37723561705.2
0.36004	37811017811.5
0.36044	37898579071.2
0.36084	37986245487.2
0.36124	38074017062.7
0.36164	38161893800.6
0.36204	38249875704.0
0.36244	38337962775.6
0.36284	38426155018.5
0.36324	38514452435.5
0.36364	38602855029.4
0.36404	38691362802.9
0.36444	38779975758.9
0.36484	38868693899.9
0.36524	38957517228.8
0.36564	39046445748.0
0.36604	39135479460.3
0.36644	39224618368.1
0.36684	39313862474.0
0.36724	39403211780.4
0.36764	39492666289.8
0.36804	39582226004.6
0.36844	39671890927.2
0.36884	39761661059.9
0.36924	39851536405.0
0.36964	39941516964.7
0.37004	40031602741.3
0.37044	40121793737.0
0.37084	40212089953.9
0.37124	40302491394.1
0.37164	40392998059.7
0.37204	40483609952.8
0.37244	40574327075.3
0.37284	40665149429.2
0.37324	40756077016.5
0.37364	40847109838.9
0.37404	40938247898.5
0.37444	41029491197.0
0.37484	41120839736.2
0.37524	41212293517.8
0.37564	41303852543.6
0.37604	41395516815.2
0.37644	41487286334.3
0.37684	41579161102.5
0.37724	41671141121.3
0.37764	41763226392.3
0.37804	41855416917.0
0.37844	41947712696.9
0.37884	42040113733.3
0.37924	42132620027.6
0.37964	42225231581.3
0.38004	42317948395.6
0.38044	42410770471.8
0.38084	42503697811.2
0.38124	42596730415.0
0.38164	42689868284.3
0.38204	42783111420.3
0.38244	42876459824.1
0.38284	42969913496.8
0.38324	43063472439.4
0.38364	43157136652.9
0.38404	43250906138.2
0.38444	43344780896.4
0.38484	43438760928.3
0.38524	43532846234.7
0.38564	43627036816.5
0.38604	43721332674.5
0.38644	43815733809.4
0.38684	43910240222.0
0.38724	44004851912.9
0.38764	44099568882.8
0.38804	44194391132.3
0.38844	44289318662.0
0.38884	44384351472.4
0.38924	44479489564.1
0.38964	44574732937.5
0.39004	44670081593.0
0.39044	44765535531.2
0.39084	44861094752.2
0.39124	44956759256.6
0.39164	45052529044.6
0.39204	45148404116.4
0.39244	45244384472.4
0.39284	45340470112.6
0.39324	45436661037.3
0.39364	45532957246.7
0.39404	45629358740.7
0.39444	45725865519.6
0.39484	45822477583.2
0.39524	45919194931.7
0.39564	46016017564.9
0.39604	46112945482.9
0.39644	46209978685.5
0.39684	46307117172.5
0.39724	46404360943.8
0.39764	46501709999.3
0.39804	46599164338.6
0.39844	46696723961.4
0.39884	46794388867.6
0.39924	46892159056.7
0.39964	46990034528.4
0.40004	47088015282.3
0.40044	47186101317.9
0.40084	47284292634.8
0.40124	47382589232.4
0.40164	47480991110.3
0.40204	47579498267.8
0.40244	47678110704.3
0.40284	47776828419.2
0.40324	47875651411.9
0.40364	47974579681.7
0.40404	48073613227.7
0.40444	48172752049.2
0.40484	48271996145.5
0.40524	48371345515.7
0.40564	48470800158.9
0.40604	48570360074.2
0.40644	48670025260.8
0.40684	48769795717.5
0.40724	48869671443.5
0.40764	48969652437.6
0.40804	49069738698.9
0.40844	49169930226.3
0.40884	49270227018.5
0.40924	49370629074.5
0.40964	49471136393.1
0.41004	49571748973.0
0.41044	49672466812.9
0.41084	49773289911.6
0.41124	49874218267.8
0.41164	49975251880.1
0.41204	50076390747.1
0.41244	50177634867.4
0.41284	50278984239.6
0.41324	50380438862.1
0.41364	50481998733.5
0.41404	50583663852.1
0.41444	50685434216.5
0.41484	50787309825.0
0.41524	50889290676.0
0.41564	50991376767.8
0.41604	51093568098.7
0.41644	51195864666.9
0.41684	51298266470.8
0.41724	51400773508.4
0.41764	51503385777.9
0.41804	51606103277.6
0.41844	51708926005.4
0.41884	51811853959.6
0.41924	51914887138.0
0.41964	52018025538.8
0.42004	52121269159.9
0.42044	52224617999.2
0.42084	52328072054.7
0.42124	52431631324.2
0.42164	52535295805.7
0.42204	52639065496.9
0.42244	52742940395.7
0.42284	52846920499.7
0.42324	52951005806.7
0.42364	53055196314.5
0.42404	53159492020.7
0.42444	53263892922.9
0.42484	53368399018.8
0.42524	53473010305.8
0.42564	53577726781.6
0.42604	53682548443.8
0.42644	53787475289.6
0.42684	53892507316.7
0.42724	53997644522.5
0.42764	54102886904.2
0.42804	54208234459.4
0.42844	54313687185.3
0.42884	54419245079.3
0.42924	54524908138.5
0.42964	54630676360.4
0.43004	54736549741.9
0.43044	54842528280.4
0.43084	54948611973.1
0.43124	55054800816.9
0.43164	55161094809.0
0.43204	55267493946.5
0.43244	55373998226.4
0.43284	55480607645.8
0.43324	55587322201.4
0.43364	55694141890.4
0.43404	55801066709.7
0.43444	55908096656.0
0.43484	56015231726.3
0.43524	56122471917.3
0.43564	56229817226.0
0.43604	56337267649.0
0.43644	56444823183.0
0.43684	56552483824.9
0.43724	56660249571.2
0.43764	56768120418.5
0.43804	56876096363.6
0.43844	56984177403.0
0.43884	57092363533.3
0.43924	57200654750.9
0.43964	57309051052.4
0.44004	57417552434.3
0.44044	57526158892.9
0.44084	57634870424.8
0.44124	57743687026.2
0.44164	57852608693.6
0.44204	57961635423.2
0.44244	58070767211.4
0.44284	58180004054.4
0.44324	58289345948.4
0.44364	58398792889.8
0.44404	58508344874.5
0.44444	58618001898.9
0.44484	58727763959.0
0.44524	58837631050.9
0.44564	58947603170.7
0.44604	59057680314.3
0.44644	59167862477.9
0.44684	59278149657.4
0.44724	59388541848.8
0.44764	59499039047.9
0.44804	59609641250.7
0.44844	59720348453.0
0.44884	59831160650.7
0.44924	59942077839.5
0.44964	60053100015.3
0.45005	60164227173.8
0.45045	60275459310.8
0.45085	60386796421.8
0.45125	60498238502.7
0.45165	60609785549.0
0.45205	60721437556.3
0.45245	60833194520.3
0.45285	60945056436.4
0.45325	61057023300.3
0.45365	61169095107.4
0.45405	61281271853.1
0.45445	61393553533.0
0.45485	61505940142.5
0.45525	61618431676.9
0.45565	61731028131.5
0.45605	61843729501.8
0.45645	61956535783.1
0.45685	62069446970.5
0.45725	62182463059.5
0.45765	62295584045.1
0.45805	62408809922.6
0.45845	62522140687.2
0.45885	62635576333.9
0.45925	62749116858.0
0.45965	62862762254.5
0.46005	62976512518.4
0.46045	63090367644.8
0.46085	63204327628.7
0.46125	63318392465.1
0.46165	63432562148.9
0.46205	63546836675.1
0.46245	63661216038.5
0.46285	63775700234.1
0.46325	63890289256.6
0.46365	64004983100.9
0.46405	64119781761.8
0.46445	64234685233.9
0.46485	64349693512.2
0.46525	64464806591.3
0.46565	64580024465.8
0.46605	64695347130.4
0.46645	64810774579.7
0.46685	64926306808.5
0.46725	65041943811.1
0.46765	65157685582.3
0.46805	65273532116.4
0.46845	65389483408.0
0.46885	65505539451.6
0.46925	65621700241.6
0.46965	65737965772.5
