#redshift 	 LCOprime 
2.85786	2.1210188615e+12
2.86286	2.12725647823e+12
2.86787	2.1334994828e+12
2.87287	2.13974786461e+12
2.87788	2.14600161307e+12
2.88288	2.15226071763e+12
2.88789	2.15852516777e+12
2.89289	2.16479495301e+12
2.8979	2.17107006289e+12
2.9029	2.17735048701e+12
2.90791	2.18363621497e+12
2.91291	2.18992723642e+12
2.91792	2.19622354105e+12
2.92292	2.20252511857e+12
2.92793	2.20883195872e+12
2.93293	2.21514405129e+12
2.93794	2.22146138608e+12
2.94294	2.22778395293e+12
2.94795	2.23411174173e+12
2.95295	2.24044474237e+12
2.95796	2.2467829448e+12
2.96296	2.25312633899e+12
2.96797	2.25947491493e+12
2.97297	2.26582866266e+12
2.97798	2.27218757224e+12
2.98298	2.27855163377e+12
2.98799	2.28492083737e+12
2.99299	2.29129517319e+12
2.998	2.29767463143e+12
3.003	2.3040592023e+12
3.00801	2.31044887605e+12
3.01301	2.31684364295e+12
3.01802	2.32324349332e+12
3.02302	2.32964841749e+12
3.02803	2.33605840583e+12
3.03303	2.34247344874e+12
3.03804	2.34889353664e+12
3.04304	2.35531865999e+12
3.04805	2.36174880928e+12
3.05305	2.36818397502e+12
3.05806	2.37462414775e+12
3.06306	2.38106931806e+12
3.06807	2.38751947653e+12
3.07307	2.39397461381e+12
3.07808	2.40043472056e+12
3.08308	2.40689978745e+12
3.08809	2.41336980521e+12
3.09309	2.41984476458e+12
3.0981	2.42632465634e+12
3.1031	2.43280947129e+12
3.10811	2.43929920026e+12
3.11311	2.4457938341e+12
3.11812	2.4522933637e+12
3.12312	2.45879777997e+12
3.12813	2.46530707385e+12
3.13313	2.47182123631e+12
3.13814	2.47834025835e+12
3.14314	2.48486413098e+12
3.14815	2.49139284527e+12
3.15315	2.49792639227e+12
3.15816	2.5044647631e+12
3.16316	2.51100794888e+12
3.16817	2.51755594077e+12
3.17317	2.52410872996e+12
3.17818	2.53066630766e+12
3.18318	2.53722866509e+12
3.18819	2.54379579353e+12
3.19319	2.55036768425e+12
3.1982	2.55694432858e+12
3.2032	2.56352571786e+12
3.20821	2.57011184344e+12
3.21321	2.57670269673e+12
3.21822	2.58329826913e+12
3.22322	2.5898985521e+12
3.22823	2.59650353709e+12
3.23323	2.60311321561e+12
3.23824	2.60972757918e+12
3.24324	2.61634661932e+12
3.24825	2.62297032763e+12
3.25325	2.62959869568e+12
3.25826	2.63623171509e+12
3.26326	2.64286937752e+12
3.26827	2.64951167462e+12
3.27327	2.65615859809e+12
3.27828	2.66281013965e+12
3.28328	2.66946629104e+12
3.28829	2.67612704401e+12
3.29329	2.68279239037e+12
3.2983	2.68946232193e+12
3.3033	2.69613683051e+12
3.30831	2.70281590799e+12
3.31331	2.70949954625e+12
3.31832	2.71618773719e+12
3.32332	2.72288047275e+12
3.32833	2.72957774489e+12
3.33333	2.73627954558e+12
3.33834	2.74298586682e+12
3.34334	2.74969670065e+12
3.34835	2.7564120391e+12
3.35335	2.76313187425e+12
3.35836	2.7698561982e+12
3.36336	2.77658500306e+12
3.36837	2.78331828097e+12
3.37337	2.7900560241e+12
3.37838	2.79679822463e+12
3.38338	2.80354487476e+12
3.38839	2.81029596673e+12
3.39339	2.81705149279e+12
3.3984	2.82381144522e+12
3.4034	2.8305758163e+12
3.40841	2.83734459837e+12
3.41341	2.84411778375e+12
3.41842	2.85089536482e+12
3.42342	2.85767733395e+12
3.42843	2.86446368356e+12
3.43343	2.87125440607e+12
